person_a,person_b,ok,byte_errors
Kristanna_Loken,Javier_Solana,0,32
Li_Zhaoxing,Charles_Moose,0,32
George_Lopez,John_Snow,0,32
Pervez_Musharraf,Steffi_Graf,0,32
Eduard_Shevardnadze,Laura_Bush,0,32
Pedro_Malan,Yasser_Arafat,0,32
Al_Sharpton,Cruz_Bustamante,0,32
Li_Zhaoxing,Hu_Jintao,0,32
Carlos_Menem,Martina_McBride,0,32
Nick_Nolte,Jonathan_Edwards,0,32
Maria_Shriver,Vojislav_Kostunica,0,32
Juan_Pablo_Montoya,Salma_Hayek,0,32
Jean-David_Levitte,Gerry_Adams,0,32
Bob_Stoops,Bill_Clinton,0,32
Leonardo_DiCaprio,Kevin_Spacey,0,32
Dominique_de_Villepin,Brad_Johnson,0,32
Emma_Watson,Scott_McClellan,0,32
Li_Peng,Gerhard_Schroeder,0,32
Diana_Krall,Albert_Costa,0,32
Trent_Lott,William_Macy,0,32
Ariel_Sharon,Angela_Merkel,0,32
Enrique_Bolanos,David_Anderson,0,32
Enrique_Bolanos,Zhu_Rongji,0,32
Jon_Gruden,Susan_Sarandon,0,32
Liza_Minnelli,Jean_Chretien,0,32
Martin_McGuinness,Edmund_Stoiber,0,32
Valentino_Rossi,Carmen_Electra,0,32
George_W_Bush,Bill_Gates,0,31
Pedro_Almodovar,Tommy_Thompson,0,32
Hugh_Grant,Jose_Serra,0,32
Marco_Antonio_Barrera,Dennis_Kucinich,0,32
Arnoldo_Aleman,Carlos_Menem,0,30
Igor_Ivanov,Thomas_OBrien,0,32
Mariah_Carey,Alan_Greenspan,0,32
Ricardo_Lagos,Amelie_Mauresmo,0,32
Kristanna_Loken,Angela_Bassett,0,32
Matthew_Perry,Shimon_Peres,0,32
Sarah_Jessica_Parker,Jason_Kidd,0,32
Yashwant_Sinha,Michael_Chang,0,32
Gene_Robinson,Ana_Guevara,0,32
Carla_Del_Ponte,Maria_Soledad_Alvear_Valenzuela,0,32
Jake_Gyllenhaal,Lance_Bass,0,32
Juan_Pablo_Montoya,Gil_de_Ferran,0,32
Gene_Robinson,Roger_Moore,0,31
Megawati_Sukarnoputri,Liza_Minnelli,0,32
Bob_Hope,Li_Zhaoxing,0,32
Vanessa_Redgrave,Ali_Naimi,0,32
Albert_Costa,Kim_Ryong-sung,0,32
Ralf_Schumacher,Marco_Antonio_Barrera,0,32
Kevin_Costner,Steven_Spielberg,0,32
Michael_Bloomberg,Tom_Daschle,0,32
Cesar_Gaviria,Jake_Gyllenhaal,0,31
Tiger_Woods,Andre_Agassi,0,32
Tom_Hanks,Venus_Williams,0,32
Roy_Moore,Tony_Stewart,0,32
Renee_Zellweger,Sergei_Ivanov,0,32
Guillermo_Coria,Binyamin_Ben-Eliezer,0,31
Nancy_Pelosi,Nia_Vardalos,0,32
Tommy_Haas,Hugh_Grant,0,32
Sourav_Ganguly,Paul_ONeill,0,32
Meryl_Streep,Lance_Armstrong,0,32
Pedro_Almodovar,Recep_Tayyip_Erdogan,0,32
Vojislav_Kostunica,Jennifer_Lopez,0,32
Robert_Redford,Thomas_OBrien,0,32
Tony_Blair,Kate_Hudson,0,31
Rudolph_Giuliani,Ron_Dittemore,0,32
Carla_Del_Ponte,Valery_Giscard_dEstaing,0,32
Ron_Dittemore,Spencer_Abraham,0,32
Martha_Stewart,Sarah_Hughes,0,32
Lindsay_Davenport,Tom_Ridge,0,32
Jean-Pierre_Raffarin,Wen_Jiabao,0,32
Michael_Douglas,Mohammed_Al-Douri,0,32
Oscar_De_La_Hoya,Arnold_Schwarzenegger,0,32
Tom_Cruise,Russell_Simmons,0,32
Grant_Hackett,Robert_Duvall,0,32
Jennifer_Capriati,Jose_Serra,0,32
Clint_Eastwood,Nia_Vardalos,0,32
George_Lopez,Thomas_OBrien,0,32
Laura_Bush,Paul_ONeill,0,32
Woody_Allen,Tommy_Haas,0,32
Paula_Radcliffe,Mike_Martz,0,32
Susan_Sarandon,Steve_Lavin,0,32
Steve_Nash,Paul_McCartney,0,32
Luis_Horna,Bill_Gates,0,32
Jose_Manuel_Durao_Barroso,Bertie_Ahern,0,32
Vicente_Fox,John_Travolta,0,32
Silvan_Shalom,Norah_Jones,0,32
Enrique_Bolanos,Martin_McGuinness,0,31
Abdullah_Gul,Dick_Cheney,0,32
Kevin_Costner,Rudolph_Giuliani,0,32
Clara_Harris,Ari_Fleischer,0,32
Robert_Zoellick,Sourav_Ganguly,0,31
Mariah_Carey,Ana_Guevara,0,32
Jon_Gruden,Pierce_Brosnan,0,32
LeBron_James,Pedro_Malan,0,32
Yashwant_Sinha,Gloria_Macapagal_Arroyo,0,31
Ray_Romano,Celine_Dion,0,32
Roy_Moore,Joschka_Fischer,0,32
Ron_Dittemore,Alan_Greenspan,0,31
Matthew_Perry,Javier_Solana,0,31
Norah_Jones,Allyson_Felix,0,32
Yasser_Arafat,George_Clooney,0,32
Paul_ONeill,Paul_McCartney,0,32
Tommy_Haas,Ron_Dittemore,0,30
Edmund_Stoiber,Sarah_Hughes,0,32
Catherine_Zeta-Jones,Ludivine_Sagnier,0,32
Charlton_Heston,Norm_Coleman,0,32
Mike_Martz,Claudia_Pechstein,0,32
David_Trimble,George_HW_Bush,0,32
Muhammad_Ali,Jose_Serra,0,32
Julianne_Moore,Ron_Dittemore,0,32
Ariel_Sharon,JK_Rowling,0,32
Nick_Nolte,Steffi_Graf,0,32
Winona_Ryder,Jean_Charest,0,32
Vincent_Brooks,Steve_Nash,0,32
Salma_Hayek,Catherine_Deneuve,0,32
Lleyton_Hewitt,Steve_Nash,0,32
Bill_Frist,Ray_Romano,0,31
Sarah_Hughes,James_Wolfensohn,0,32
Michael_Schumacher,Richard_Gephardt,0,32
Robert_Redford,Ann_Veneman,0,32
Roger_Federer,Britney_Spears,0,32
Sarah_Hughes,Hugo_Chavez,0,32
Habib_Rizieq,Russell_Simmons,0,32
Kurt_Warner,Michael_Chang,0,32
Antonio_Palocci,Catherine_Deneuve,0,32
Elizabeth_Smart,Fernando_Gonzalez,0,32
Kristanna_Loken,Hamid_Karzai,0,32
Andy_Roddick,Marco_Antonio_Barrera,0,32
Colin_Powell,Roger_Moore,0,32
Tung_Chee-hwa,Ann_Veneman,0,32
Colin_Powell,Tom_Crean,0,31
Martin_McGuinness,Ralf_Schumacher,0,32
Thaksin_Shinawatra,Bernard_Law,0,32
Lindsay_Davenport,Naomi_Watts,0,32
Angelina_Jolie,Sarah_Hughes,0,32
Fernando_Gonzalez,Bill_McBride,0,32
Sourav_Ganguly,Jim_Furyk,0,31
Xanana_Gusmao,Paul_Burrell,0,32
Frank_Solich,Pamela_Anderson,0,32
Sourav_Ganguly,Li_Zhaoxing,0,32
Tommy_Haas,Gloria_Macapagal_Arroyo,0,32
Elizabeth_Smart,Peter_Struck,0,32
Sheryl_Crow,Mireya_Moscoso,0,32
Valentino_Rossi,Bulent_Ecevit,0,32
Geoff_Hoon,Zinedine_Zidane,0,32
Guillermo_Coria,Pedro_Almodovar,0,32
Anna_Kournikova,David_Nalbandian,0,32
Paradorn_Srichaphan,Gerhard_Schroeder,0,32
Luis_Gonzalez_Macchi,Yasser_Arafat,0,32
Pete_Sampras,Wen_Jiabao,0,32
Dennis_Hastert,Tommy_Thompson,0,32
Tariq_Aziz,Luis_Gonzalez_Macchi,0,31
Dominique_de_Villepin,Luiz_Inacio_Lula_da_Silva,0,32
Zhu_Rongji,Ai_Sugiyama,0,32
Kalpana_Chawla,Zhu_Rongji,0,32
Sean_OKeefe,Julianne_Moore,0,32
John_Howard,Ai_Sugiyama,0,32
Winona_Ryder,Bob_Hope,0,32
Benjamin_Netanyahu,Calista_Flockhart,0,32
Clara_Harris,Kevin_Costner,0,32
Frank_Solich,Ray_Romano,0,32
John_Allen_Muhammad,Rob_Marshall,0,31
Benazir_Bhutto,Michael_Phelps,0,32
Nicanor_Duarte_Frutos,Joseph_Biden,0,32
Clay_Aiken,Britney_Spears,0,32
Jean_Chretien,Binyamin_Ben-Eliezer,0,31
Donald_Rumsfeld,Steve_Nash,0,32
Monica_Seles,Ahmed_Chalabi,0,32
Ari_Fleischer,Alvaro_Uribe,0,32
Arminio_Fraga,Harrison_Ford,0,32
Carrie-Anne_Moss,Bill_Graham,0,32
Tom_Hanks,Christine_Baumgartner,0,32
Sergei_Ivanov,Mark_Hurlbert,0,32
Sophia_Loren,George_Clooney,0,32
Li_Zhaoxing,Shimon_Peres,0,32
Robert_Duvall,Silvio_Berlusconi,0,32
Carlos_Menem,Paul_Bremer,0,32
Costas_Simitis,Vincent_Brooks,0,32
Brad_Johnson,John_Negroponte,0,32
Julie_Gerberding,Pamela_Anderson,0,32
Ariel_Sharon,Andy_Roddick,0,32
Paul_McCartney,Chanda_Rubin,0,32
Martina_McBride,David_Beckham,0,32
Pete_Sampras,Claudia_Pechstein,0,32
Mahathir_Mohamad,Robert_De_Niro,0,32
Habib_Rizieq,Donald_Rumsfeld,0,32
Ricardo_Sanchez,Steve_Nash,0,32
Tim_Robbins,Susan_Sarandon,0,32
Queen_Elizabeth_II,Ray_Romano,0,31
Yoriko_Kawaguchi,Ana_Guevara,0,32
Carlos_Menem,Paul_Martin,0,32
Ralf_Schumacher,Robert_Mueller,0,32
Frank_Solich,John_Edwards,0,32
Rubens_Barrichello,John_Howard,0,32
Nia_Vardalos,Sergio_Vieira_De_Mello,0,32
Jean-Pierre_Raffarin,Chanda_Rubin,0,32
Hillary_Clinton,Fernando_Gonzalez,0,32
Richard_Gere,Cesar_Gaviria,0,32
Halle_Berry,John_Ashcroft,0,32
John_McCain,Paul_Wolfowitz,0,32
Carrie-Anne_Moss,John_Abizaid,0,32
Tim_Henman,Fidel_Castro,0,32
Oswaldo_Paya,Christine_Baumgartner,0,32
Harrison_Ford,Igor_Ivanov,0,32
Spencer_Abraham,Naomi_Watts,0,32
John_Howard,JK_Rowling,0,32
Sarah_Hughes,Mike_Weir,0,32
Steve_Nash,Spencer_Abraham,0,32
Xanana_Gusmao,Carla_Del_Ponte,0,32
Paul_McCartney,Angela_Bassett,0,32
Mariah_Carey,Jacques_Chirac,0,32
Jan_Ullrich,Natalie_Maines,0,32
Alan_Greenspan,Yasser_Arafat,0,32
Madonna,Tim_Robbins,0,32
Fidel_Castro,John_Manley,0,32
Angela_Bassett,James_Blake,0,32
Roh_Moo-hyun,Jose_Serra,0,32
Clay_Aiken,Donald_Rumsfeld,0,32
Jennifer_Lopez,Michelle_Yeoh,0,32
Colin_Farrell,John_Kerry,0,30
Sergio_Vieira_De_Mello,Gregg_Popovich,0,32
Cruz_Bustamante,Tom_Harkin,0,32
John_Howard,Leonid_Kuchma,0,32
Guillermo_Coria,Pedro_Malan,0,32
Queen_Elizabeth_II,Lance_Bass,0,32
Mike_Krzyzewski,Kate_Hudson,0,32
Javier_Solana,Robert_Duvall,0,32
James_Wolfensohn,Jennifer_Aniston,0,32
Mohammed_Al-Douri,Claudia_Pechstein,0,32
Rubens_Barrichello,Jiang_Zemin,0,32
John_Abizaid,Bernard_Law,0,32
Scott_McClellan,Al_Sharpton,0,32
Denzel_Washington,Hu_Jintao,0,32
Jennifer_Capriati,Naomi_Watts,0,32
Costas_Simitis,Carla_Del_Ponte,0,32
Nia_Vardalos,Tony_Stewart,0,32
Woody_Allen,Vojislav_Kostunica,0,32
Hillary_Clinton,Andre_Agassi,0,32
Robert_Redford,Dennis_Kucinich,0,32
Li_Peng,Vicente_Fox,0,32
Queen_Elizabeth_II,Christine_Baumgartner,0,32
Charles_Moose,Arminio_Fraga,0,32
Valery_Giscard_dEstaing,Clint_Eastwood,0,31
Ariel_Sharon,John_Howard,0,32
Jean_Chretien,Paul_Burrell,0,31
Xavier_Malisse,Jiang_Zemin,0,32
Peter_Struck,Jean-Pierre_Raffarin,0,32
Arminio_Fraga,Michael_Chang,0,32
Ashanti,Bill_Clinton,0,32
Colin_Montgomerie,Dennis_Hastert,0,32
Yoko_Ono,Costas_Simitis,0,32
Charles_Moose,George_W_Bush,0,32
Jay_Garner,LeBron_James,0,32
Wen_Jiabao,Juan_Pablo_Montoya,0,32
Renee_Zellweger,John_Edwards,0,32
Hal_Gehman,Bernard_Law,0,32
Dennis_Hastert,Cesar_Gaviria,0,31
Ron_Dittemore,Paul_Martin,0,32
Geoff_Hoon,Michael_Douglas,0,32
Frank_Solich,Jack_Straw,0,32
George_Clooney,Bob_Hope,0,32
Dick_Cheney,Norah_Jones,0,32
Susan_Sarandon,Mireya_Moscoso,0,32
Marco_Antonio_Barrera,Abdullah_Gul,0,32
John_Edwards,George_Clooney,0,32
Choi_Sung-hong,Jack_Straw,0,32
Juan_Pablo_Montoya,Jan_Ullrich,0,32
Princess_Caroline,Trent_Lott,0,32
Benazir_Bhutto,Christine_Todd_Whitman,0,32
Ricardo_Lagos,Al_Gore,0,32
David_Trimble,Robert_Redford,0,32
George_Pataki,Kate_Hudson,0,32
Marco_Antonio_Barrera,Queen_Rania,0,32
Clay_Aiken,John_Kerry,0,32
Jiri_Novak,Martina_McBride,0,32
William_Ford_Jr,Mohamed_ElBaradei,0,32
Nancy_Pelosi,Vicente_Fernandez,0,32
Vojislav_Kostunica,Jennifer_Aniston,0,32
Gonzalo_Sanchez_de_Lozada,Vanessa_Redgrave,0,32
Tom_Harkin,John_Stockton,0,32
Ariel_Sharon,Bill_Simon,0,32
Charles_Taylor,Fernando_Henrique_Cardoso,0,31
Lance_Armstrong,Kim_Ryong-sung,0,32
Joan_Laporta,Sergei_Ivanov,0,32
Jeremy_Greenstock,Vincent_Brooks,0,32
Mike_Krzyzewski,Spencer_Abraham,0,31
Ari_Fleischer,Sylvester_Stallone,0,32
Jan_Ullrich,Tom_Harkin,0,32
Bertie_Ahern,Walter_Mondale,0,32
Eduardo_Duhalde,Jan_Ullrich,0,31
Dominique_de_Villepin,Richard_Virenque,0,32
James_Kelly,Vicente_Fox,0,32
Bob_Stoops,John_Allen_Muhammad,0,32
John_Negroponte,Angela_Merkel,0,30
Vicente_Fernandez,Joan_Laporta,0,32
Tim_Robbins,Keanu_Reeves,0,32
John_Edwards,Vicente_Fernandez,0,32
Martin_Scorsese,Lucio_Gutierrez,0,32
Michelle_Kwan,Mike_Martz,0,32
Bertie_Ahern,Christine_Baumgartner,0,32
Holly_Hunter,Ludivine_Sagnier,0,32
Celine_Dion,Mick_Jagger,0,32
Ray_Romano,Jennifer_Capriati,0,31
Justin_Timberlake,Robert_Blake,0,32
Jose_Serra,Mick_Jagger,0,32
Frank_Solich,Juan_Carlos_Ferrero,0,32
Kate_Hudson,Norm_Coleman,0,31
Celine_Dion,Billy_Crystal,0,32
Pedro_Almodovar,Marco_Antonio_Barrera,0,32
Tariq_Aziz,Maria_Shriver,0,31
Jesse_Jackson,Diana_Krall,0,32
Mick_Jagger,Ralf_Schumacher,0,32
Enrique_Bolanos,Hal_Gehman,0,32
Brad_Johnson,Rubens_Barrichello,0,31
Zinedine_Zidane,Colin_Montgomerie,0,32
Lleyton_Hewitt,John_Abizaid,0,32
Gonzalo_Sanchez_de_Lozada,Jimmy_Carter,0,32
Ricardo_Lagos,Elizabeth_Hurley,0,32
Vincent_Brooks,Lindsay_Davenport,0,32
Justin_Timberlake,Taha_Yassin_Ramadan,0,32
Julie_Gerberding,Natalie_Coughlin,0,32
Joan_Laporta,Catherine_Zeta-Jones,0,32
Thomas_OBrien,Jean-David_Levitte,0,32
Albert_Costa,Thaksin_Shinawatra,0,32
Jose_Manuel_Durao_Barroso,Fidel_Castro,0,32
Charles_Taylor,Alan_Greenspan,0,32
Valentino_Rossi,Jesse_Jackson,0,32
James_Blake,Sean_OKeefe,0,32
Naji_Sabri,Fernando_Henrique_Cardoso,0,32
Charles_Taylor,Naji_Sabri,0,32
Xavier_Malisse,Rick_Perry,0,32
Jim_Furyk,Maria_Shriver,0,32
Al_Sharpton,Hosni_Mubarak,0,32
Martina_McBride,Alan_Greenspan,0,32
Pervez_Musharraf,Juan_Carlos_Ferrero,0,32
Jan_Ullrich,Ciro_Gomes,0,32
Gerry_Adams,Yoko_Ono,0,32
Tom_Cruise,Halle_Berry,0,32
Emma_Watson,Richard_Virenque,0,32
Lance_Bass,Arnold_Schwarzenegger,0,31
Muhammad_Ali,Madonna,0,31
Richard_Gephardt,Xavier_Malisse,0,32
Valentino_Rossi,Bill_Clinton,0,31
Steffi_Graf,John_Abizaid,0,32
Christine_Todd_Whitman,Steve_Nash,0,32
Enrique_Bolanos,Martina_McBride,0,32
Nicole_Kidman,Fernando_Gonzalez,0,32
Jackie_Chan,Yashwant_Sinha,0,32
Roger_Moore,Mark_Hurlbert,0,32
Arminio_Fraga,David_Nalbandian,0,32
Clint_Eastwood,Ludivine_Sagnier,0,31
Valentino_Rossi,Condoleezza_Rice,0,32
Grant_Hackett,Norm_Coleman,0,32
Mark_Philippoussis,Billy_Crystal,0,32
David_Heymann,Vanessa_Redgrave,0,32
Jiang_Zemin,Junichiro_Koizumi,0,32
Ray_Romano,Rubens_Barrichello,0,32
Bill_Frist,Bernard_Law,0,32
Gray_Davis,Joan_Laporta,0,31
Mark_Philippoussis,Hillary_Clinton,0,32
Oscar_De_La_Hoya,Pete_Sampras,0,32
Catherine_Zeta-Jones,Lucio_Gutierrez,0,32
Tim_Henman,Bill_Graham,0,32
Tommy_Thompson,Michael_Douglas,0,31
Jose_Maria_Aznar,Tung_Chee-hwa,0,32
Dennis_Kucinich,Kim_Clijsters,0,32
Allyson_Felix,Dick_Cheney,0,32
Tommy_Franks,Arminio_Fraga,0,32
Benazir_Bhutto,Gonzalo_Sanchez_de_Lozada,0,32
Donald_Rumsfeld,Goldie_Hawn,0,32
Lance_Armstrong,Eduard_Shevardnadze,0,32
Clay_Aiken,Pervez_Musharraf,0,32
Yasser_Arafat,Elizabeth_Smart,0,32
Gerry_Adams,Robert_Zoellick,0,32
Paradorn_Srichaphan,Hans_Blix,0,32
Andre_Agassi,Kevin_Costner,0,32
Wen_Jiabao,Muhammad_Saeed_al-Sahhaf,0,32
Jon_Gruden,Queen_Elizabeth_II,0,32
Leonardo_DiCaprio,Antonio_Palocci,0,32
Natalie_Coughlin,Scott_Peterson,0,32
Fujio_Cho,Leonardo_DiCaprio,0,32
Tiger_Woods,Joseph_Biden,0,32
Adrien_Brody,Kristanna_Loken,0,32
Venus_Williams,Brad_Johnson,0,32
Nicole_Kidman,Silvio_Berlusconi,0,32
Jackie_Chan,Mohammad_Khatami,0,32
Sean_OKeefe,Adrien_Brody,0,32
Gerry_Adams,Arnold_Schwarzenegger,0,32
Yao_Ming,Silvan_Shalom,0,32
Dennis_Kucinich,John_Negroponte,0,32
Mariah_Carey,Jose_Maria_Aznar,0,32
Jeb_Bush,Princess_Caroline,0,32
Nick_Nolte,Alan_Greenspan,0,32
Kofi_Annan,Andy_Roddick,0,32
William_Donaldson,Silvan_Shalom,0,32
Mahathir_Mohamad,Denzel_Washington,0,32
Kamal_Kharrazi,Kurt_Warner,0,32
Tim_Robbins,Jacques_Rogge,0,31
Binyamin_Ben-Eliezer,Yashwant_Sinha,0,32
Ana_Palacio,Roy_Moore,0,32
Justin_Timberlake,Sharon_Stone,0,32
Chanda_Rubin,Colin_Powell,0,32
Gonzalo_Sanchez_de_Lozada,Paul_Martin,0,32
Ian_Thorpe,Benjamin_Netanyahu,0,32
Mike_Krzyzewski,Jacques_Rogge,0,32
Maria_Soledad_Alvear_Valenzuela,George_W_Bush,0,31
Michael_Douglas,Emma_Watson,0,31
Jennifer_Capriati,Peter_Struck,0,32
Hosni_Mubarak,Maria_Shriver,0,32
Naji_Sabri,Rubens_Barrichello,0,32
Denzel_Washington,Gwyneth_Paltrow,0,31
Mark_Hurlbert,Fidel_Castro,0,32
Heidi_Klum,Roh_Moo-hyun,0,32
Paula_Radcliffe,Jeremy_Greenstock,0,32
Ralf_Schumacher,Robert_Blake,0,31
Mike_Krzyzewski,Hosni_Mubarak,0,32
Pedro_Malan,Emanuel_Ginobili,0,32
Paula_Radcliffe,Bill_McBride,0,32
Dick_Cheney,Elizabeth_Smart,0,32
Diana_Krall,Ana_Palacio,0,32
Jon_Gruden,Richard_Gere,0,32
Diana_Krall,Paradorn_Srichaphan,0,32
Goldie_Hawn,Cruz_Bustamante,0,31
Denzel_Washington,Bill_Gates,0,31
Robert_De_Niro,Celine_Dion,0,32
Pervez_Musharraf,Michael_Schumacher,0,32
Gerhard_Schroeder,Edmund_Stoiber,0,32
Mike_Myers,George_W_Bush,0,32
Wen_Jiabao,Naomi_Watts,0,32
Luiz_Inacio_Lula_da_Silva,Tang_Jiaxuan,0,32
Michael_Powell,Michael_Chang,0,32
Marco_Antonio_Barrera,Vojislav_Kostunica,0,32
Fernando_Gonzalez,Jesse_Jackson,0,32
Fidel_Castro,Hillary_Clinton,0,32
Grant_Hackett,Bill_Clinton,0,32
Jiri_Novak,Gene_Robinson,0,32
Albert_Costa,Mohamed_ElBaradei,0,32
Roh_Moo-hyun,John_Snow,0,32
Ana_Palacio,Luiz_Inacio_Lula_da_Silva,0,31
Mahathir_Mohamad,Ana_Palacio,0,32
Naji_Sabri,Cruz_Bustamante,0,32
Hugh_Grant,Emanuel_Ginobili,0,32
Fidel_Castro,Mohammed_Al-Douri,0,31
Paul_Burrell,Yasser_Arafat,0,31
Arnoldo_Aleman,Ashanti,0,32
Yasser_Arafat,Matthew_Perry,0,32
Marco_Antonio_Barrera,Martha_Stewart,0,32
Bill_McBride,Arnold_Schwarzenegger,0,32
Eduard_Shevardnadze,Russell_Simmons,0,32
Marco_Antonio_Barrera,Heidi_Klum,0,32
Bill_Simon,Richard_Gephardt,0,30
Dennis_Hastert,Joschka_Fischer,0,32
Ana_Guevara,Larry_Brown,0,32
George_Pataki,Arnold_Schwarzenegger,0,32
Monica_Seles,Xavier_Malisse,0,32
Costas_Simitis,Clay_Aiken,0,31
Jiang_Zemin,Monica_Seles,0,32
Vincent_Brooks,Paula_Radcliffe,0,32
William_Macy,Dick_Cheney,0,32
Arminio_Fraga,Natalie_Coughlin,0,32
Wayne_Ferreira,Guillermo_Coria,0,32
Woody_Allen,Pamela_Anderson,0,31
Cruz_Bustamante,Carla_Del_Ponte,0,32
Renee_Zellweger,Arminio_Fraga,0,32
Holly_Hunter,Carlos_Menem,0,32
Luis_Gonzalez_Macchi,Steffi_Graf,0,32
John_Travolta,Mohammad_Khatami,0,32
Sharon_Stone,Lance_Bass,0,32
Yao_Ming,Catherine_Deneuve,0,32
Roy_Moore,Oscar_De_La_Hoya,0,32
Sylvester_Stallone,Joe_Lieberman,0,32
Nestor_Kirchner,Robert_Blake,0,32
Eduardo_Duhalde,Michael_Phelps,0,32
Dick_Cheney,Robert_Blake,0,32
James_Blake,Carla_Del_Ponte,0,32
Emma_Watson,John_Negroponte,0,32
Paul_Wolfowitz,Tom_Daschle,0,32
Paula_Radcliffe,Carla_Del_Ponte,0,32
Nicole_Kidman,Angela_Merkel,0,32
Brad_Johnson,Roger_Moore,0,32
Roh_Moo-hyun,Calista_Flockhart,0,32
Queen_Rania,Vicente_Fernandez,0,31
Oswaldo_Paya,Martha_Stewart,0,32
Hitomi_Soga,Jose_Manuel_Durao_Barroso,0,31
Venus_Williams,Vincent_Brooks,0,32
Jennifer_Capriati,Romano_Prodi,0,32
Taha_Yassin_Ramadan,Ali_Naimi,0,32
Catherine_Zeta-Jones,Jason_Kidd,0,32
Arnoldo_Aleman,Jiri_Novak,0,31
John_McCain,Arnoldo_Aleman,0,32
Robert_Duvall,John_Bolton,0,32
Tony_Stewart,Harrison_Ford,0,32
Nancy_Pelosi,Tariq_Aziz,0,32
Vicente_Fox,Vladimir_Putin,0,32
Sergey_Lavrov,Hu_Jintao,0,32
Lindsay_Davenport,Ludivine_Sagnier,0,32
Michael_Chiklis,Taha_Yassin_Ramadan,0,32
Paul_Bremer,Bertie_Ahern,0,32
Trent_Lott,Clay_Aiken,0,32
Luis_Gonzalez_Macchi,Fidel_Castro,0,32
Catherine_Deneuve,Gwyneth_Paltrow,0,32
Brad_Johnson,Richard_Gephardt,0,32
Tim_Robbins,Walter_Mondale,0,32
Grant_Hackett,Tim_Robbins,0,32
Joschka_Fischer,Michael_Douglas,0,32
Tom_Crean,Jackie_Chan,0,32
Enrique_Bolanos,Jason_Kidd,0,32
Nancy_Pelosi,Gerhard_Schroeder,0,32
Condoleezza_Rice,Lance_Bass,0,32
John_Abizaid,Scott_McClellan,0,32
Michelle_Kwan,Paradorn_Srichaphan,0,32
Zhu_Rongji,Kamal_Kharrazi,0,32
Joseph_Biden,Juan_Carlos_Ferrero,0,32
Carlos_Moya,Michael_Chiklis,0,32
Meryl_Streep,Queen_Elizabeth_II,0,32
Rick_Perry,Silvio_Berlusconi,0,32
Richard_Virenque,Tommy_Thompson,0,32
Salma_Hayek,John_Snow,0,32
Robert_Redford,John_Travolta,0,32
Tim_Robbins,Martha_Stewart,0,32
Jesse_Jackson,Vincent_Brooks,0,32
George_HW_Bush,Scott_McClellan,0,32
Jeb_Bush,David_Beckham,0,31
Denzel_Washington,William_Ford_Jr,0,32
John_Howard,Rudolph_Giuliani,0,31
Lance_Armstrong,Maria_Shriver,0,32
Madonna,Sergey_Lavrov,0,32
Martin_McGuinness,Monica_Seles,0,32
Jiri_Novak,Sharon_Stone,0,32
Bill_Frist,John_Stockton,0,32
Antonio_Banderas,Diana_Krall,0,32
Bertie_Ahern,William_Ford_Jr,0,32
Meryl_Streep,Yasser_Arafat,0,32
Christine_Todd_Whitman,John_Allen_Muhammad,0,32
Bill_Simon,Zhu_Rongji,0,32
Denzel_Washington,James_Blake,0,32
Justin_Timberlake,Keanu_Reeves,0,32
Albert_Costa,Gonzalo_Sanchez_de_Lozada,0,32
Ai_Sugiyama,Jimmy_Carter,0,32
Condoleezza_Rice,Jeb_Bush,0,32
Pamela_Anderson,Elton_John,0,32
Rubens_Barrichello,Heizo_Takenaka,0,32
Choi_Sung-hong,Naomi_Watts,0,32
Sophia_Loren,Justine_Pasek,0,32
Angela_Merkel,Martina_McBride,0,32
Al_Gore,Calista_Flockhart,0,32
Jim_Furyk,Donald_Rumsfeld,0,32
Jonathan_Edwards,Joe_Lieberman,0,32
Andy_Roddick,Larry_Brown,0,32
Yasser_Arafat,Steve_Lavin,0,32
Ron_Dittemore,Hugo_Chavez,0,32
David_Anderson,Tim_Robbins,0,32
Pierce_Brosnan,Bill_Graham,0,32
Charles_Moose,Naomi_Watts,0,31
Monica_Seles,Jan_Ullrich,0,32
Bulent_Ecevit,JK_Rowling,0,32
John_Howard,Igor_Ivanov,0,32
Elizabeth_Smart,Yao_Ming,0,32
Jonathan_Edwards,Zinedine_Zidane,0,32
Luis_Ernesto_Derbez_Bautista,Ron_Dittemore,0,32
Renee_Zellweger,Liza_Minnelli,0,32
Halle_Berry,Sourav_Ganguly,0,32
Gregg_Popovich,Britney_Spears,0,32
Bob_Stoops,Angela_Merkel,0,32
Nick_Nolte,Bill_Frist,0,32
Thomas_OBrien,Joseph_Biden,0,32
Victoria_Clarke,Sarah_Jessica_Parker,0,32
Adrien_Brody,Hugh_Grant,0,32
Jose_Manuel_Durao_Barroso,Kim_Clijsters,0,32
Heizo_Takenaka,Paula_Radcliffe,0,32
Dominique_de_Villepin,Britney_Spears,0,32
Hugh_Grant,Sourav_Ganguly,0,32
James_Wolfensohn,Denzel_Washington,0,32
LeBron_James,Taha_Yassin_Ramadan,0,32
George_HW_Bush,Jeb_Bush,0,32
Lance_Armstrong,Diana_Krall,0,32
Romano_Prodi,Xanana_Gusmao,0,32
Arminio_Fraga,Ben_Affleck,0,31
Salma_Hayek,Michael_Bloomberg,0,31
James_Wolfensohn,Fidel_Castro,0,32
Kim_Clijsters,Ian_Thorpe,0,31
Sourav_Ganguly,Angelina_Jolie,0,32
Mark_Philippoussis,Mick_Jagger,0,32
